Escenario,ID_SIGA,Q5(m3.d-1),CE(uS.cm-1),ODs(kg.m-3),CDBO5(kg.m-3),EC(ufc.m-3),SST(kg.m-3),NO3(kg.m-3),NH4(kg.m-3),NO(kg.m-3),PO(kg.m-3),PI(kg.m-3),PT(kg.m-3),Fecha
0,34,15.235921527777776,83.22811527777777,7.219243055555555,0.012444444444444445,379.4886951388889,65.87409027777778,0.03848611111111111,0.04172916666666667,0.022256944444444444,0.0011319444444444445,0.5369236111111111,0.5379999999999999,2017-01-01
0,34,18.50448888888889,85.32987777777777,7.296291666666666,0.011638888888888888,393.3501638888889,77.70402777777777,0.03536111111111111,0.03813194444444444,0.020993055555555556,0.0010208333333333332,0.5034583333333333,0.5044791666666666,2018-01-01
0,34,13.728757638888888,87.12208680555555,7.324430555555556,0.014979166666666667,187.33902222222224,58.68680555555555,0.043458333333333335,0.043923611111111115,0.021062499999999998,0.0011041666666666667,0.5981458333333333,0.5992152777777778,2019-01-01
0,34,11.582286805555556,78.93278888888888,7.0243125,0.016951388888888887,201.09548680555557,49.04634027777777,0.04773611111111111,0.04852083333333333,0.019993055555555556,0.0011111111111111111,0.6866736111111111,0.6877708333333333,2020-01-01
0,34,22.26732638888889,78.89979166666666,7.024194444444444,0.009798611111111112,540.3294472222221,85.85009722222223,0.030722222222222224,0.03375,0.02073611111111111,0.0010694444444444445,0.4492708333333333,0.4502430555555555,2021-01-01
0,35,3.3118020833333333,81.77420347222223,7.148999999999999,0.0,1674.634748611111,126.52422222222224,0.06023611111111111,0.05678472222222222,0.029277777777777778,0.001402777777777778,0.4336527777777778,0.43500694444444443,2010-01-01
0,35,3.7654236111111112,83.71175902777777,7.237125,0.0,3151.9884534722223,134.7856736111111,0.04080555555555556,0.04554861111111111,0.035493055555555555,0.0013958333333333333,0.3722916666666667,0.37375,2011-01-01
0,35,2.7109069444444445,82.98366875,7.2061319444444445,0.0,1913.7654458333334,86.32570138888889,0.05140972222222222,0.056562499999999995,0.034604166666666665,0.0014375000000000002,0.41825,0.4197638888888889,2012-01-01
0,35,2.051779166666667,83.56081319444445,7.227576388888888,0.0,819.211623611111,61.93920138888888,0.06502083333333333,0.06509722222222222,0.03098611111111111,0.0014791666666666666,0.4575902777777778,0.4591388888888889,2013-01-01
0,35,2.3623409722222224,84.95296319444444,7.2918125,0.0,856.6547645833333,87.17604861111111,0.056138888888888884,0.0617986111111111,0.03729166666666667,0.0016111111111111111,0.4532083333333333,0.4548541666666666,2014-01-01
0,35,1.2886638888888888,84.87968402777777,7.287173611111111,0.0,379.4238583333333,24.52529861111111,0.0708125,0.07034027777777778,0.031145833333333334,0.0016805555555555556,0.5143194444444444,0.5158819444444445,2015-01-01
0,35,1.8106159722222221,85.69574652777777,7.323006944444444,0.0,881.9853527777778,55.80753472222222,0.07163888888888889,0.07065972222222222,0.03259722222222222,0.0016180555555555557,0.5070555555555556,0.5087152777777777,2016-01-01
0,35,2.317278472222222,85.18891597222222,7.300305555555555,0.0,905.2395625,69.3121875,0.05475,0.05929861111111111,0.034381944444444444,0.0014513888888888888,0.44990972222222225,0.4514513888888889,2017-01-01
0,35,2.6120993055555553,85.95265347222222,7.329701388888889,0.0,1142.1152381944444,91.43654166666667,0.05249305555555556,0.05620833333333333,0.03329861111111111,0.0013958333333333333,0.4386388888888889,0.4401597222222222,2018-01-01
0,35,1.910575,85.96361875,7.309868055555556,0.0,455.4518583333333,57.68513194444444,0.06652777777777778,0.06651388888888889,0.03294444444444444,0.001590277777777778,0.49165972222222215,0.4932638888888889,2019-01-01
0,35,1.761436111111111,80.38229722222223,7.087111111111111,0.0,401.10411180555553,52.081048611111115,0.06826388888888889,0.0695625,0.030291666666666668,0.0015625,0.5059097222222222,0.5074513888888889,2020-01-01
0,35,3.0257277777777776,80.52586527777777,7.095375000000001,0.0,1325.9932756944445,101.38486805555556,0.042201388888888886,0.04675694444444444,0.03166666666666666,0.0013333333333333333,0.4118263888888889,0.41318750000000004,2021-01-01
0,36,2.855459027777778,80.40765,7.010354166666667,12.442409722222223,2089.5523256944443,215.8886388888889,0.05804166666666667,0.05589583333333333,0.028062500000000004,0.0014652777777777778,0.3315486111111111,0.33299999999999996,2010-01-01
0,36,2.937397222222222,82.87130972222222,7.101979166666666,8.113069444444443,3085.5014659722224,202.32374305555555,0.03845138888888889,0.042694444444444445,0.03129166666666667,0.0013472222222222223,0.26939583333333333,0.2707569444444444,2011-01-01
0,36,2.262473611111111,82.22402708333334,7.090430555555556,11.170645833333333,1901.072945138889,134.05876388888888,0.05347916666666667,0.05615972222222222,0.03031944444444444,0.001402777777777778,0.31375,0.31527083333333333,2012-01-01
0,36,1.8470965277777778,81.88298472222222,7.089583333333334,13.818416666666668,1213.9507291666666,114.95971527777778,0.07975694444444444,0.07374305555555555,0.03186805555555555,0.0016666666666666666,0.3554583333333333,0.3572152777777778,2013-01-01
0,36,1.8228368055555555,82.47480833333333,7.1149375,13.535874999999999,1077.1690215277777,110.68099305555556,0.06588888888888889,0.06827083333333334,0.036111111111111115,0.0018750000000000001,0.35775,0.35959027777777774,2014-01-01
0,36,1.1557034722222221,82.43923055555555,7.133430555555555,17.721340277777777,484.26585,53.259791666666665,0.07152083333333333,0.06873611111111111,0.02879861111111111,0.0016875,0.4305,0.4321041666666667,2015-01-01
0,36,1.5988187500000002,84.44931666666668,7.222145833333333,17.346375000000002,1202.44909375,96.315875,0.07500000000000001,0.07013194444444444,0.03101388888888889,0.0016944444444444444,0.4121111111111111,0.41375,2016-01-01
0,36,1.8068631944444447,85.93878819444444,7.255923611111111,12.692423611111112,888.74998125,92.12790277777778,0.05932638888888889,0.06084027777777777,0.03195833333333334,0.0015347222222222223,0.33949999999999997,0.34104861111111107,2017-01-01
0,36,2.3059736111111113,85.67951388888889,7.237548611111112,11.327236111111112,1190.30405,141.97509027777778,0.05350694444444445,0.05617361111111111,0.03125,0.0015208333333333332,0.32129861111111113,0.3228680555555556,2018-01-01
0,36,1.5704076388888888,82.05233194444445,7.102861111111111,15.700944444444445,461.03331111111106,86.94297222222222,0.06643055555555556,0.06327777777777778,0.02970833333333333,0.0015347222222222223,0.38737499999999997,0.38900694444444445,2019-01-01
0,36,1.6598347222222223,79.69880486111111,7.013416666666667,17.393256944444445,686.0028826388889,103.29805555555555,0.07303472222222222,0.07109027777777778,0.029194444444444443,0.0016597222222222222,0.41452083333333334,0.41618055555555555,2020-01-01
0,36,2.3444819444444445,81.15772916666667,7.0389791666666675,10.258256944444446,1067.6858819444444,132.47365277777777,0.044187500000000005,0.04775694444444444,0.029805555555555554,0.0014236111111111112,0.30491666666666667,0.3062847222222222,2021-01-01
0,37,1.2168409722222222,75.20198263888888,6.809340277777777,0.0,3551.9123312499996,170.04803472222224,0.04075694444444444,0.04276388888888889,0.02784722222222222,0.0013125,0.31454166666666666,0.3157638888888889,2010-01-01
0,37,1.119388888888889,78.42516180555555,6.964027777777778,0.0,5165.3270229166665,137.12205555555556,0.034777777777777776,0.04018055555555555,0.03179861111111111,0.0013125,0.2590625,0.2603819444444444,2011-01-01
0,37,0.9273604166666666,78.07321388888889,6.948576388888889,0.0,2855.4537298611112,99.52372222222222,0.04100694444444444,0.04586111111111111,0.028409722222222225,0.0012430555555555554,0.29994444444444446,0.30122916666666666,2012-01-01
0,37,0.8189020833333333,78.15950347222223,6.951083333333333,0.0,2267.8007131944446,118.56815277777777,0.056256944444444436,0.05658333333333333,0.029326388888888888,0.0014513888888888888,0.35097222222222224,0.3525,2013-01-01
0,37,0.6903729166666667,77.69877361111111,6.930680555555556,0.0,1358.215202777778,74.36079166666667,0.051819444444444446,0.05524305555555556,0.029791666666666668,0.001388888888888889,0.36090972222222223,0.36239583333333336,2014-01-01
0,37,0.42989305555555557,76.51890833333333,6.8733402777777775,0.0,726.5802458333333,37.810451388888886,0.05529861111111111,0.056812499999999995,0.027083333333333334,0.0012569444444444444,0.42985416666666665,0.43125694444444446,2015-01-01
0,37,0.6863180555555556,77.27338263888889,6.909770833333333,0.0,1706.89976875,87.03797916666666,0.05460416666666667,0.05280555555555556,0.027097222222222224,0.0014652777777777778,0.4133819444444444,0.4147708333333333,2016-01-01
0,37,0.7777583333333333,78.54399375,6.969354166666666,0.0,1350.9502090277776,106.00365277777777,0.045375,0.04883333333333333,0.02729861111111111,0.0011944444444444446,0.33471527777777776,0.3360625,2017-01-01
0,37,0.9966187500000001,79.50499583333334,7.013784722222223,0.0,2080.9202416666667,117.6019236111111,0.04044444444444444,0.04504861111111111,0.02804166666666667,0.0012708333333333332,0.30670138888888887,0.30801388888888886,2018-01-01
0,37,0.6889395833333334,77.77108680555556,6.9323958333333335,0.0,1119.9869881944444,68.06934027777778,0.04838888888888889,0.050069444444444444,0.027791666666666666,0.0012777777777777779,0.36924305555555553,0.37061805555555555,2019-01-01
0,37,0.7542451388888889,75.7900375,6.8382499999999995,0.0,1782.9874972222221,86.90045833333333,0.050118055555555555,0.051923611111111115,0.02713888888888889,0.001388888888888889,0.3909097222222222,0.3922916666666667,2020-01-01
0,37,1.0694951388888887,76.28955694444444,6.863458333333333,0.0,1925.175736111111,133.08120138888887,0.03390972222222222,0.03913194444444444,0.02601388888888889,0.0011944444444444446,0.28428472222222223,0.2854305555555555,2021-01-01
0,38,10.477084722222223,81.87886875,7.175208333333334,3.4648819444444445,1110.166461111111,215.49928472222223,0.042305555555555555,0.04109722222222222,0.021201388888888888,0.0009583333333333334,0.468375,0.4694236111111111,2010-01-01
0,38,10.883750694444444,84.20136527777778,7.2741597222222225,2.2716666666666665,1802.4742666666668,246.9977361111111,0.029444444444444447,0.03267361111111111,0.024493055555555556,0.0010902777777777777,0.3965416666666667,0.39755555555555555,2011-01-01
0,38,7.856793055555556,83.54572222222222,7.2533263888888895,3.215534722222222,1099.1460229166669,135.55876388888888,0.04064583333333333,0.043506944444444445,0.024979166666666667,0.0011736111111111112,0.46193055555555557,0.4630902777777778,2012-01-01
0,38,6.538692361111111,83.2563875,7.244145833333333,3.840791666666666,512.9157277777778,115.54197916666665,0.0541875,0.052180555555555556,0.024055555555555556,0.0012569444444444444,0.5058194444444444,0.5070694444444445,2013-01-01
0,38,6.84449375,83.96754444444444,7.275076388888889,3.600451388888889,505.12361944444444,134.15820833333333,0.044041666666666666,0.04700694444444445,0.027104166666666665,0.0011875000000000002,0.5006736111111111,0.5020347222222222,2014-01-01
0,38,4.111386111111111,84.15112500000001,7.290763888888888,4.958166666666667,217.88514375,56.35180555555556,0.051375,0.051368055555555556,0.023194444444444445,0.0011319444444444445,0.5860833333333333,0.5872986111111111,2015-01-01
0,38,5.833230555555556,85.56745138888888,7.353013888888889,4.772826388888889,581.3919368055555,101.79457638888888,0.05259027777777778,0.05157638888888889,0.02415972222222222,0.0011875000000000002,0.5753541666666666,0.5765138888888889,2016-01-01
0,38,7.09324375,85.99581527777778,7.358770833333334,3.3003055555555556,478.0809951388889,119.5084375,0.03985416666666666,0.04226388888888889,0.02436111111111111,0.001201388888888889,0.47891666666666666,0.48006250000000006,2017-01-01
0,38,8.316613194444445,86.70530555555555,7.385340277777778,3.074715277777778,600.5022756944445,159.41568055555555,0.03790972222222222,0.04064583333333333,0.024027777777777776,0.0011736111111111112,0.45766666666666667,0.4588263888888889,2018-01-01
0,38,5.8520715277777775,83.72172777777777,7.263513888888888,4.3985,208.5086048611111,104.31049305555557,0.048826388888888884,0.04797222222222222,0.02338888888888889,0.001201388888888889,0.5425486111111111,0.5437430555555555,2019-01-01
0,38,5.690241666666667,80.39574930555555,7.122340277777777,4.6651388888888885,334.46723819444446,99.90473611111112,0.052180555555555556,0.052583333333333336,0.023208333333333334,0.0013055555555555555,0.5650625,0.5663472222222222,2020-01-01
0,38,9.15971388888889,80.95412847222222,7.134215277777778,2.6919305555555555,521.2105826388889,161.32546527777777,0.03059722222222222,0.0336875,0.02251388888888889,0.0011111111111111111,0.43719444444444444,0.43822916666666667,2021-01-01
0,39,20.022625694444443,85.40133472222222,7.308097222222222,0.014104166666666668,594.7158520833333,98.9515625,0.03367361111111111,0.033944444444444444,0.01872916666666667,0.0008125000000000001,0.5143541666666667,0.5153333333333333,2010-01-01
0,39,21.7338,88.43653680555556,7.43725,0.009944444444444443,1322.6009027777777,96.84947222222223,0.02795138888888889,0.03127083333333333,0.023555555555555555,0.0010972222222222223,0.39393055555555556,0.3949375,2011-01-01
0,39,14.271327777777778,88.04243472222223,7.4226319444444435,0.013930555555555557,649.3011375000001,61.051270833333334,0.035680555555555556,0.03910416666666667,0.022111111111111113,0.0010833333333333333,0.5026944444444444,0.5037083333333334,2012-01-01
0,39,11.362188888888888,86.49162083333334,7.352395833333333,0.017583333333333333,183.52624236111112,54.24734027777778,0.044104166666666667,0.04409722222222222,0.019270833333333334,0.0010625,0.6163958333333333,0.6174166666666667,2013-01-01
0,39,12.675424999999999,87.14833333333334,7.385416666666667,0.01622916666666667,147.66946944444445,64.69711805555556,0.03914583333333333,0.04254166666666667,0.021965277777777778,0.0010833333333333333,0.5757083333333334,0.5768333333333334,2014-01-01
0,39,6.679696527777778,86.570825,7.360812500000001,0.022673611111111113,84.90313888888889,31.53386805555556,0.04838888888888889,0.04895833333333333,0.019423611111111114,0.001048611111111111,0.7618958333333333,0.7630694444444445,2015-01-01
0,39,9.817209027777778,84.84581250000001,7.287847222222222,0.021020833333333336,231.1572347222222,50.542118055555555,0.04731944444444444,0.04663888888888889,0.0193125,0.0010416666666666667,0.7251180555555555,0.7262013888888889,2016-01-01
0,39,12.705928472222222,82.87120069444444,7.199680555555555,0.01490972222222222,268.71047500000003,62.457076388888886,0.035194444444444445,0.03811805555555556,0.01984027777777778,0.0011041666666666667,0.5477638888888889,0.5487222222222222,2017-01-01
0,39,15.663845833333333,85.24774722222223,7.285881944444444,0.013840277777777778,260.9437375,73.52152777777778,0.03239583333333333,0.034958333333333334,0.0189375,0.0009722222222222223,0.5103263888888888,0.5112916666666667,2018-01-01
0,39,11.626488194444445,87.33858333333333,7.321,0.017722222222222223,160.7422215277778,56.258694444444444,0.03961111111111111,0.04013888888888889,0.019166666666666665,0.0010208333333333332,0.6093402777777778,0.6103333333333334,2019-01-01
0,39,9.661859722222223,78.64159583333334,7.007006944444445,0.020465277777777777,166.17171666666667,46.72354861111111,0.043729166666666666,0.044347222222222225,0.018256944444444444,0.0009930555555555556,0.7118194444444444,0.7127986111111111,2020-01-01
0,39,18.92567013888889,78.61878194444445,7.007368055555556,0.011694444444444445,370.99030694444446,81.71181944444444,0.028208333333333335,0.03098611111111111,0.018618055555555554,0.0009930555555555556,0.4528125,0.45371527777777776,2021-01-01
0,4,8.454265277777777,41.65984097222222,7.448631944444445,0.0,1856.7371055555554,344.14550694444443,0.48688888888888887,0.5767430555555556,0.17494444444444446,0.10051388888888889,0.7479097222222222,0.8484444444444444,2010-01-01
0,4,8.090882638888889,42.701208333333334,7.542284722222222,0.0,2199.8330256944446,228.60291666666666,0.28561805555555553,0.44943749999999993,0.17816666666666667,0.08903472222222222,0.5993472222222223,0.6883958333333333,2011-01-01
0,4,5.4784548611111115,42.27838055555556,7.505527777777778,0.0,1106.8098055555556,168.8184652777778,0.4496388888888889,0.6046805555555556,0.20669444444444443,0.11783333333333333,0.8082152777777778,0.9260902777777777,2012-01-01
0,4,4.7181,42.213875,7.499006944444444,0.0,1139.8222902777777,105.94070833333333,0.5622152777777778,0.6571319444444444,0.19485416666666666,0.11841666666666667,0.8409027777777778,0.9593055555555554,2013-01-01
0,4,3.84850625,41.61719791666667,7.445743055555555,0.0,903.0668499999999,79.38977777777778,0.5698888888888889,0.7028541666666667,0.20147916666666668,0.1261388888888889,0.9206666666666666,1.046888888888889,2014-01-01
0,4,2.2139694444444444,41.294122916666666,7.416,0.0,345.5454847222222,17.7873125,0.6688888888888889,0.7775069444444445,0.19844444444444445,0.1356111111111111,1.0728541666666667,1.2083958333333333,2015-01-01
0,4,3.649925,41.02700763888889,7.391444444444444,0.0,856.57073125,81.46888194444445,0.6976944444444445,0.7571319444444444,0.17997222222222223,0.12145833333333332,0.980923611111111,1.1024652777777777,2016-01-01
0,4,5.141345138888889,41.67278680555555,7.450555555555557,0.0,1086.6370944444445,132.4348611111111,0.434,0.5921944444444445,0.20181944444444444,0.11552777777777777,0.7892569444444445,0.9048333333333333,2017-01-01
0,4,5.1334625,42.38435625,7.514374999999999,0.0,912.2049826388889,112.72179861111111,0.46950000000000003,0.6155763888888889,0.19690972222222222,0.11681250000000001,0.8121875,0.9290277777777778,2018-01-01
0,4,3.5516833333333335,41.39160138888889,7.425055555555556,0.0,417.90234027777774,114.42204166666667,0.5776319444444444,0.6670277777777778,0.1918402777777778,0.11986805555555555,0.9402083333333332,1.0600902777777776,2019-01-01
0,4,3.3656159722222223,40.80708194444444,7.371097222222223,0.0,427.12773402777776,49.95081944444444,0.6285347222222222,0.7568125,0.1938888888888889,0.12713888888888888,1.0187777777777778,1.145888888888889,2020-01-01
0,4,5.8297437500000004,41.22004375,7.409402777777777,0.0,757.5127319444445,133.61608333333334,0.39419444444444446,0.5455277777777777,0.19035416666666669,0.10586805555555556,0.7404097222222222,0.8462638888888888,2021-01-01
0,40,2.499477777777778,78.59218055555556,7.004840277777777,1.2248819444444445,2039.0871465277778,102.40436111111111,0.052083333333333336,0.051625000000000004,0.02803472222222222,0.0013680555555555555,0.38534027777777774,0.38669444444444445,2010-01-01
0,40,2.5138194444444446,81.15893819444445,7.124986111111111,0.8857013888888888,3252.1475270833334,95.98305555555555,0.03652777777777778,0.04123611111111111,0.03177083333333333,0.0013472222222222223,0.3179444444444444,0.31927083333333334,2011-01-01
0,40,2.052468055555556,80.65935138888888,7.103270833333333,1.1378819444444443,2015.8556638888888,74.55310416666667,0.04825694444444444,0.051569444444444446,0.03001388888888889,0.0013125,0.3651666666666667,0.3665347222222222,2012-01-01
0,40,1.730948611111111,80.72819930555555,7.105145833333333,1.3811597222222223,1144.469413888889,60.492916666666666,0.07145833333333333,0.06638194444444444,0.03079861111111111,0.0015555555555555557,0.41446527777777775,0.41605555555555557,2013-01-01
0,40,1.5929624999999998,80.77468680555555,7.108444444444444,1.3972083333333334,880.260225,54.88823611111111,0.060875,0.06354861111111111,0.034534722222222224,0.0016875,0.41902083333333334,0.42075,2014-01-01
0,40,1.1389986111111112,80.57816319444444,7.0973125,1.7219722222222222,466.09736944444444,29.490583333333333,0.0644861111111111,0.06282638888888889,0.02822222222222222,0.0015277777777777779,0.4902916666666667,0.49178472222222225,2015-01-01
0,40,1.5441430555555558,81.75696041666667,7.151972222222223,1.6666944444444445,1253.969946527778,52.81845138888889,0.06936111111111111,0.06422916666666667,0.029715277777777778,0.0015555555555555557,0.4833958333333333,0.4849513888888889,2016-01-01
0,40,1.6792833333333332,82.72739305555555,7.194888888888889,1.2885625,1030.0073597222222,52.26566666666667,0.05349305555555556,0.05570833333333333,0.03136111111111111,0.0013958333333333333,0.3973125,0.39884027777777775,2017-01-01
0,40,2.164996527777778,83.01917083333333,7.207819444444444,1.1512222222222224,1156.1038062500002,85.45972916666668,0.04833333333333333,0.051416666666666666,0.030069444444444444,0.001402777777777778,0.3697569444444444,0.3711875,2018-01-01
0,40,1.59240625,80.64374166666667,7.0995625,1.4966180555555555,513.3380694444445,54.72983333333333,0.057986111111111106,0.05583333333333334,0.028375,0.0013680555555555555,0.4402986111111111,0.44175000000000003,2019-01-01
0,40,1.7077701388888888,78.52819930555556,7.002833333333333,1.5735486111111112,1009.3976861111112,62.60622916666667,0.06263888888888888,0.06236111111111112,0.028430555555555556,0.0015138888888888888,0.4577708333333333,0.4592847222222222,2020-01-01
0,40,2.313903472222222,79.07275694444445,7.0299375,1.0198472222222223,1237.9810486111112,85.18867361111111,0.03846527777777778,0.042597222222222224,0.028562500000000005,0.0013333333333333333,0.3430416666666667,0.34429166666666666,2021-01-01
0,41,0.5008972222222222,81.03089583333333,7.1195,0.0,3196.882851388889,128.9555,0.0634861111111111,0.06365277777777778,0.03600694444444444,0.0017152777777777778,0.2991388888888889,0.30083333333333334,2010-01-01
0,41,0.5463152777777778,83.11808541666667,7.215354166666667,0.0,5161.775988194444,129.02228472222222,0.04854861111111111,0.0554375,0.0411875,0.0016041666666666667,0.25749305555555557,0.2591388888888889,2011-01-01
0,41,0.4295027777777778,82.67272291666667,7.196402777777777,0.0,3165.361933333333,89.98607638888889,0.05494444444444444,0.06236805555555555,0.03884722222222223,0.0016250000000000001,0.27,0.27166666666666667,2012-01-01
0,41,0.3455215277777778,83.13919513888888,7.2145624999999995,0.0,1583.1236625,71.08885416666666,0.07320138888888889,0.07600000000000001,0.037222222222222226,0.0018819444444444445,0.30502083333333335,0.3068402777777778,2013-01-01
0,41,0.3643486111111111,84.27873680555555,7.266826388888889,0.0,1174.894425,76.73336805555556,0.0661388888888889,0.07403472222222222,0.04153472222222222,0.0019930555555555556,0.29360416666666667,0.29559027777777774,2014-01-01
0,41,0.23106805555555557,84.30186666666667,7.2655625,0.0,863.9154548611111,27.01682638888889,0.07690972222222221,0.0803125,0.037375,0.0019583333333333336,0.34093055555555557,0.3427986111111111,2015-01-01
0,41,0.30039930555555555,85.51158958333333,7.319180555555556,0.0,1825.0440715277775,62.62913888888889,0.079625,0.08069444444444444,0.0383125,0.0018750000000000001,0.35799305555555555,0.3598541666666667,2016-01-01
0,41,0.36174097222222223,85.63790069444445,7.32388888888889,0.0,1781.5624895833332,68.66799305555556,0.06108333333333333,0.06847916666666667,0.04054861111111111,0.0019444444444444446,0.2839305555555556,0.28575694444444444,2017-01-01
0,41,0.3822798611111111,85.86284097222222,7.332902777777779,0.0,1970.7983937500003,88.24454166666666,0.06236111111111112,0.06966666666666667,0.04134722222222222,0.001826388888888889,0.294625,0.2965138888888889,2018-01-01
0,41,0.28927291666666666,84.56033194444444,7.269395833333334,0.0,714.8566159722222,59.75915972222222,0.07414583333333333,0.07545833333333334,0.0385,0.0018750000000000001,0.3360486111111111,0.33794444444444444,2019-01-01
0,41,0.2462013888888889,80.8074736111111,7.110423611111111,0.0,901.4634138888889,51.264340277777784,0.08523611111111112,0.08833333333333333,0.03817361111111111,0.002097222222222222,0.38140277777777776,0.38345138888888886,2020-01-01
0,41,0.4193354166666667,81.10606875,7.125791666666667,0.0,1879.2436215277776,111.90910416666667,0.05336111111111111,0.06040972222222222,0.0374375,0.001590277777777778,0.2959861111111111,0.29770138888888886,2021-01-01
0,42,0.8445791666666667,80.41729513888889,7.086833333333334,0.0,2111.440901388889,53.87135416666667,0.03847222222222222,0.03960416666666667,0.023708333333333335,0.0011250000000000001,0.5171527777777778,0.5182638888888889,2010-01-01
0,42,1.0180319444444443,82.90051041666668,7.199416666666666,0.0,3834.986102083333,70.08744444444444,0.03308333333333333,0.03699305555555556,0.027305555555555555,0.0011875000000000002,0.4097708333333333,0.41091666666666665,2011-01-01
0,42,0.8182006944444444,82.04019097222222,7.162243055555556,0.0,2128.51659375,52.8034375,0.034312499999999996,0.03820833333333333,0.02432638888888889,0.0011319444444444445,0.46250694444444446,0.4635694444444445,2012-01-01
0,42,0.6081666666666666,82.87510833333334,7.193208333333333,0.0,1123.6525243055555,42.15692361111111,0.04377777777777778,0.044493055555555557,0.02248611111111111,0.001138888888888889,0.5687500000000001,0.5699097222222222,2013-01-01
0,42,0.5541472222222222,84.26574097222222,7.2598819444444445,0.0,638.6034048611111,34.152631944444444,0.045312500000000006,0.048791666666666664,0.025083333333333332,0.0012152777777777778,0.5759166666666666,0.5772152777777778,2014-01-01
0,42,0.379725,83.47908888888888,7.224944444444445,0.0,499.1219034722223,22.022631944444445,0.050215277777777775,0.050736111111111114,0.022631944444444444,0.0010972222222222223,0.6642013888888889,0.6654166666666667,2015-01-01
0,42,0.5837854166666667,83.69552430555557,7.234680555555556,0.0,1189.1556847222223,44.37824305555555,0.04702777777777778,0.04722916666666667,0.02323611111111111,0.0012152777777777778,0.625375,0.6265833333333333,2016-01-01
0,42,0.5669305555555556,83.33775138888889,7.217951388888888,0.0,1000.5592395833332,32.8825625,0.042805555555555555,0.04616666666666666,0.024930555555555553,0.0011944444444444446,0.5453402777777777,0.5465416666666667,2017-01-01
0,42,0.6767708333333333,83.58836805555556,7.228395833333333,0.0,1318.47944375,42.23592361111111,0.040902777777777774,0.043993055555555556,0.024805555555555556,0.0011944444444444446,0.537986111111111,0.5391805555555556,2018-01-01
0,42,0.5631583333333334,85.11921736111111,7.2709375000000005,0.0,526.4570916666667,48.75533333333333,0.04522222222222222,0.04548611111111111,0.02338888888888889,0.0011875000000000002,0.6066597222222222,0.6078402777777777,2019-01-01
0,42,0.6218388888888888,79.44682291666668,7.042569444444444,0.0,701.8576284722222,52.511381944444445,0.04504166666666667,0.04685416666666667,0.0223125,0.0012083333333333334,0.6001666666666667,0.6013611111111111,2020-01-01
0,42,1.1764375,79.71386527777777,7.055965277777777,0.0,1368.3312375,112.60671527777778,0.02834722222222222,0.03202083333333333,0.022291666666666668,0.0010069444444444444,0.40729166666666666,0.40824305555555557,2021-01-01
0,43,0.09871111111111111,358.3352381944444,6.7933819444444445,0.0,1089642.9333326388,84.46455555555556,0.0017777777777777779,0.03278472222222222,0.0002013888888888889,0.0,0.10354166666666667,0.1035486111111111,2010-01-01
0,43,0.1014423611111111,368.0467888888889,6.8946250000000004,0.0,1337106.7078604167,86.00280555555555,0.0013055555555555555,0.02347916666666667,0.0,0.0,0.10175694444444444,0.10176388888888889,2011-01-01
0,43,0.08269652777777778,363.0606798611111,6.844194444444444,0.0,617209.1435284722,58.76534027777778,0.0016250000000000001,0.03170138888888889,8.333333333333333e-05,0.0,0.027736111111111114,0.027743055555555556,2012-01-01
0,43,0.07736805555555555,362.6793090277778,6.839222222222222,0.0,658337.8947847222,57.09371527777778,0.002840277777777778,0.04115972222222222,5.555555555555556e-05,0.0,0.06040972222222222,0.06040972222222222,2013-01-01
0,43,0.0596548611111111,353.35367430555556,6.742034722222222,0.0,495796.1911888889,34.96711805555556,0.0029444444444444444,0.0463125,0.0002013888888888889,0.0,0.013305555555555555,0.013305555555555555,2014-01-01
0,43,0.04317777777777778,348.60516319444446,6.6906944444444445,0.0,265676.8005951389,17.065618055555557,0.0035902777777777777,0.04927777777777778,1.388888888888889e-05,0.0,0.0,0.0,2015-01-01
0,43,0.05298055555555556,350.20595,6.7079305555555555,0.0,633263.2664125,35.613256944444444,0.0038958333333333336,0.04528472222222222,0.0,0.0,0.01679861111111111,0.01679861111111111,2016-01-01
0,43,0.06845208333333334,353.24581111111115,6.740194444444445,0.0,503130.57740277774,53.44874305555555,0.0024375000000000004,0.036520833333333336,0.0,0.0,0.02697916666666667,0.02697916666666667,2017-01-01
0,43,0.07028055555555555,357.60471180555555,6.786333333333333,0.0,622926.9773534721,52.74828472222222,0.002534722222222222,0.03863194444444444,1.388888888888889e-05,0.0,0.03595138888888889,0.03595138888888889,2018-01-01
0,43,0.05324097222222222,346.4548076388889,6.6680069444444445,0.0,413799.45478263893,31.5268125,0.0033888888888888888,0.04741666666666667,0.00024305555555555558,0.0,0.025083333333333332,0.025083333333333332,2019-01-01
0,43,0.05311805555555556,343.02963958333333,6.629555555555555,0.0,546785.2881645834,33.19875,0.003409722222222222,0.041090277777777774,0.0,0.0,0.01123611111111111,0.01123611111111111,2020-01-01
0,43,0.07478958333333334,346.52342500000003,6.668819444444444,0.0,724224.2585708334,60.998694444444446,0.0019722222222222224,0.030180555555555558,0.0,0.0,0.049729166666666665,0.049729166666666665,2021-01-01
0,44,0.043875694444444446,360.31214375,6.887451388888889,0.0,35138834.093964584,437.6220902777778,0.09214583333333333,1.8143541666666667,0.008069444444444443,0.00028472222222222223,0.03846527777777778,0.03885416666666666,2010-01-01
